,actual,forecast,error,abs_error,squared_error,abs_percentage_error
2010-03-01,68.63000000000001,64.49319373547995,4.136806264520061,4.136806264520061,17.113166070172422,0.06027693813958998
2010-04-01,52.91,62.91373313444157,-10.003733134441575,10.003733134441575,100.07467662512425,0.18907074531169107
2010-05-01,66.49,63.29868498121764,3.1913150187823547,3.1913150187823547,10.184491549105822,0.04799691711208234
2010-06-01,81.78999999999999,62.242260127165004,19.54773987283499,19.54773987283499,382.11413413602287,0.238999142594877
2010-07-01,69.24,68.81436384439667,0.42563615560332835,0.42563615560332835,0.18116613695678074,0.00614725816873669
2010-08-01,75.28,79.75976994072518,-4.479769940725177,4.479769940725177,20.068338721824855,0.05950810229443646
2010-09-01,66.13,75.05108997173583,-8.921089971735839,8.921089971735839,79.58584628380575,0.13490231319727566
2010-10-01,67.36,73.29626053245666,-5.936260532456657,5.936260532456657,35.2391891092026,0.08812738320155371
2010-11-01,68.09,68.21253025742618,-0.12253025742617751,0.12253025742617751,0.01501366398492533,0.0017995338144540683
2010-12-01,72.69,59.420739840262,13.269260159737996,13.269260159737996,176.07326518681003,0.1825458819609024
2011-01-01,55.51,60.193559683393545,-4.683559683393547,4.683559683393547,21.93573130790946,0.08437326037459102
2011-02-01,68.89,77.24936552262223,-8.359365522622227,8.359365522622227,69.87899194080518,0.12134367139820332
2011-03-01,85.84,83.62899781785167,2.2110021821483343,2.2110021821483343,4.8885306494646965,0.025757248161094294
2011-04-01,78.06,84.79591957591386,-6.735919575913854,6.735919575913854,45.37261253317948,0.08629156515390539
2011-05-01,93.81999999999998,84.41046132998802,9.409538670011955,9.409538670011955,88.53941798245035,0.10029352664689786
2011-06-01,98.18000000000002,82.32309586998416,15.856904130015863,15.856904130015863,251.44140858851412,0.16150849592601202
2011-07-01,93.98000000000002,93.3348823315879,0.6451176684121123,0.6451176684121123,0.41617680609748003,0.006864414432986935
2011-08-01,109.98000000000002,105.11904779902147,4.860952200978545,4.860952200978545,23.628856300198162,0.04419851064719535
2011-09-01,108.47000000000004,105.36070476628555,3.109295233714491,3.109295233714491,9.66771685039965,0.028665024741536736
2011-10-01,100.56000000000006,114.48811050644676,-13.9281105064467,13.9281105064467,193.99226227979094,0.13850547440778332
2011-11-01,101.24000000000005,100.66029053750239,0.5797094624976609,0.5797094624976609,0.33606306090932686,0.005726091095393723
2011-12-01,77.52000000000004,81.13271121489593,-3.6127112148958958,3.6127112148958958,13.05168232223458,0.046603601843342286
2012-01-01,70.96000000000004,81.58603481907443,-10.626034819074391,10.626034819074391,112.91261597618133,0.14974682664986452
2012-02-01,96.62000000000006,99.32390480250352,-2.703904802503459,2.703904802503459,7.311101181001269,0.027984938961948428
2012-03-01,119.73000000000006,111.28020025907645,8.44979974092361,8.44979974092361,71.3991156617127,0.0705737888659785
2012-04-01,99.51000000000006,114.46073002291288,-14.950730022912822,14.950730022912822,223.52432821802682,0.1502434933465261
2012-05-01,94.13000000000007,111.3417678772767,-17.21176787727663,17.21176787727663,296.2449534612516,0.18285103449778622
2012-06-01,71.71000000000005,95.7704725138638,-24.060472513863743,24.060472513863743,578.9063375903927,0.3355246480806544
2012-07-01,91.81000000000007,88.21557225520527,3.5944277447947997,3.5944277447947997,12.91991081255063,0.03915072154225898
2012-08-01,84.88000000000005,90.49862265000112,-5.618622650001072,5.618622650001072,31.568920483105067,0.06619489455703427
2012-09-01,90.19000000000007,94.13982220429521,-3.9498222042951454,3.9498222042951454,15.601095445542962,0.04379445841329573
2012-10-01,106.41000000000007,98.11170922700187,8.2982907729982,8.2982907729982,68.86162975322706,0.07798412529835726
2012-11-01,90.95000000000007,94.25685683496113,-3.306856834961053,3.306856834961053,10.935302126928633,0.03635906360594888
2012-12-01,69.26000000000005,78.00403205014423,-8.744032050144185,8.744032050144185,76.45809649394872,0.12624937987502424
